Committee	CommitteeName	AddDate	AreaRegion	ParentName	ComemID	ContactID	ContactName	CompanyName	ContactAddrID	ContactAddress1	ContactAddress2	ContactCity	ContactState	ContactZip	ContactCountry	ContactPhone	MeetingID	Room	Closed	WheelChr	Day	Time	Language1	Language2	Language3	LocationId	Place	Address	City	LocBorough	State	Zip	Country	Directions	Institutional	Format1	Format2	Format3	Format4	Format5	Delete	LastChanged	longitude	latitude	ContactGP
G00228403	107 It Works How & Why Group	2/26/10	AR61601	Greater Saint Charles Area	44428												277316	Student Center Second Floor	CLOSED	FALSE	Sunday	1930				206763	Grace Church	2695 Creve Coeur Mill Road	Maryland Heights		MO	63043-1209	USA		FALSE	BT	M					3/26/14			
G00014017	New Life Group	11/18/99	AR61601	Greater Saint Charles Area	44428												252535	Basement	OPEN	FALSE	Wednesday	1930				195105	Zion Lutheran Church	12075 Dorsett Road	Maryland Heights		MO	63043	USA		FALSE	VAR						8/5/08			
G00227830	Desiderata Group	2/12/10	AR61601	Greater Saint Charles Area													277095		OPEN	TRUE	Monday	2000				206667	Knights of Columbus	318 North Sturgeon Street	Montgomery City		MO	63361-1825	USA		FALSE	DISC						3/26/14	-91.5059057	38.9784959	
G00319655	Living Clean Group	11/18/15	AR61601	Greater Saint Charles Area	319654												303612	Community Room	OPEN	TRUE	Friday	1900				202438	Public Library	224 North Allen Street	Montgomery City		MO	63361-1801	USA		FALSE	LC	CW					11/18/15	-91.5061483	38.9771856	
G00273228	Never Alone Group	10/5/12	AR61601	Greater Saint Charles Area	273171												288014	Basement	OPEN	TRUE	Sunday	1830				212481	First Baptist Church	41 Walter Court	Moscow Mills		MO	63362-1197	USA		FALSE							3/26/14	-90.9260106	38.9459968	
G00300698	Never Alone Group	3/26/14	AR61601	Greater Saint Charles Area	44428												293578	Basement	OPEN	TRUE	Wednesday	1930				212481	First Baptist Church	41 Walter Court	Moscow Mills		MO	63362-1197	USA		FALSE							3/26/14	-90.9260106	38.9459968	
G00015615	Crossroads Connection Group	11/18/99	AR61601	Greater Saint Charles Area	273171												235016	Convenient Care Room	OPEN	TRUE	Sunday	1630				194100	Progress West Medical Plaza	2630 Highway K	O Fallon		MO	63366	USA		FALSE							10/4/12	-90.699132	38.7720399	
G00197311	Peaceful Serenity Group	12/11/07	AR61601	Greater Saint Charles Area	186215												266380	Basement	OPEN	TRUE	Monday	1900				201577	O Fallon Church of Christ	8576 Veterans Memorial Parkway	O Fallon		MO	63366-3080	USA		FALSE	VAR	BEG	CW				3/26/14			
G00300580	Saving Lives Group	3/24/14	AR61601	Greater Saint Charles Area	273171												293539		OPEN	TRUE	Tuesday	1900				215260	Encouragers Church	8758 Veterans Memorial Parkway	O Fallon		MO	63366-7536	USA		FALSE	SPK	CW					3/24/14	-90.7559981	38.8033657	
G00314283	Hugs Not Drugs Group	5/15/15	AR61601	Greater Saint Charles Area	273171												300851		OPEN	TRUE	Wednesday	1730				190672	212 Club	204 West Pitman Street Suite G	O Fallon		MO	63366-2869	USA		FALSE	Y	VAR					5/15/15	-90.701798	38.8065349	
G00015615	Crossroads Connection Group	11/18/99	AR61601	Greater Saint Charles Area	273171												252592	Convenient Care Room	OPEN	TRUE	Thursday	1800				194100	Progress West Medical Plaza	2630 Highway K	O Fallon		MO	63366	USA		FALSE							10/4/12	-90.699132	38.7720399	
G00006917	Stepping Free Group	11/18/99	AR61601	Greater Saint Charles Area	44428												235014		OPEN	TRUE	Friday	1900				196520	Cornerstone United Methodist Church	1151 Tom Ginnever Avenue	O Fallon		MO	63366	USA		FALSE	VAR						2/8/08	-90.668621	38.821554	
G00197311	Peaceful Serenity Group	12/11/07	AR61601	Greater Saint Charles Area	186215												266381	Basement	OPEN	TRUE	Saturday	1900				201577	O Fallon Church of Christ	8576 Veterans Memorial Parkway	O Fallon		MO	63366-3080	USA		FALSE	VAR	BEG	CW	Y			3/26/14	-90.696794	38.799508	
G00216352	Day 2 Day Group	3/12/09	AR61601	Greater Saint Charles Area	44428												272796		OPEN	TRUE	Thursday	1930				204842	Pacific Facility	321 East Orleans Street	Pacific		MO	63069	USA	Use Rear Entrance	FALSE	SMOK						3/15/09	-90.7378006	38.4802319	
G00015873	Spiritual Connection Group	11/18/99	AR61601	Greater Saint Charles Area	273171												232650		OPEN	TRUE	Sunday	1030				193110	Bridgeway Counseling Center	1570 South Main Street	Saint Charles		MO	63303-4149	USA		FALSE	STEP	TRAD					10/4/12			
G00089991	Recovery In Action Group	2/20/02	AR61601	Greater Saint Charles Area	273171												288032		OPEN	TRUE	Sunday	1900				212486	Saint Joachim & Ann Care Center	4116 McClay Road	Saint Charles		MO	63304-7918	USA		FALSE								-90.600211	38.754604	
G00309516	Miracles Happen Group	1/12/15	AR61601	Greater Saint Charles Area	44428												297082		OPEN	TRUE	Monday	1930				176984	Good Shepherd United Church Christ	3115 Elm Street	Saint Charles		MO	63301-4651	USA	Rear Entrance	FALSE							11/5/15	-90.508659	38.804978	
G00003409	We Care Group	11/18/99	AR61601	Greater Saint Charles Area	44428												224309	basement	OPEN	TRUE	Tuesday	2000				176983	Trinity Episcopal Church	318 South Duchesne Drive	Saint Charles		MO	63301	USA		FALSE	SPK	TOP					3/21/14	-90.5052089	38.792439	
G00015897	Nitty Gritty Group	11/18/99	AR61601	Greater Saint Charles Area	44428												232672	Basement	OPEN	TRUE	Wednesday	2000				176983	Trinity Episcopal Church	318 South Duchesne Drive	Saint Charles		MO	63301	USA		FALSE	BT						3/16/09	-90.5052089	38.792439	
G00281651	Spiritual Solutions Group	2/15/13	AR61601	Greater Saint Charles Area	273171												289311		OPEN	TRUE	Thursday	1900				193110	Bridgeway Counseling Center	1570 South Main Street	Saint Charles		MO	63303-4149	USA		FALSE	DISC						3/13/13	-90.494111	38.764035	
G00006914	Droste Group	11/18/99	AR61601	Greater Saint Charles Area	44428												235013	Basement	OPEN	TRUE	Thursday	1930				183876	Faith Methodist Church	2950 Droste Road	Saint Charles		MO	63301	USA		FALSE							10/31/13	-90.521379	38.794232	
G00215726	Surrendering to the Basics Group	2/26/09	AR61601	Greater Saint Charles Area	44428												272492		OPEN	TRUE	Friday	2230				212469	Hope Lutheran Church	1975 South Old Highway 94	Saint Charles		MO	63303-3726	USA		FALSE							3/21/14	-90.5307572	38.7622472	
G00228404	Daily Maintenance Group	2/26/10	AR61601	Greater Saint Charles Area	44428												287997	Office entrance Basement	OPEN	FALSE	Wednesday	1800				206764	First Baptist Church	450 East Springfield	Saint Clair		MO	63077-1734	USA		FALSE	TOP						10/4/12	-90.9822344	38.3435309	
G00309529	Life Changes Group	1/12/15	AR61601	Greater Saint Charles Area	44428												297086	Rear Conference Room	OPEN	TRUE	Thursday	2030				217196	Burger King	8297 Highway 47	Saint Clair		MO	63077-3312	USA		FALSE							11/5/15	-90.9812977	38.3632748	
G00228404	Daily Maintenance Group	2/26/10	AR61601	Greater Saint Charles Area	44428												277317		OPEN	FALSE	Saturday	1800				206764	First Baptist Church	450 East Springfield	Saint Clair		MO	63077-1734	USA		FALSE	VAR						2/26/10	-90.9822344	38.3435309	
G00052730	A New Influence Group	4/27/00	AR61601	Greater Saint Charles Area	44428												1452		OPEN	TRUE	Thursday	1900				406	Chapel of the Cross Lutheran Church	11645 Benham Road	Saint Louis		MO	63136	USA	off Highway 367	FALSE							1/11/15	-90.23609	38.782681	
G00236360	Sunday Serenity Group	10/11/10	AR61601	Greater Saint Charles Area	186124												279800	Back	OPEN	TRUE	Sunday	1800				209249	Discovery Church	8134 Mexico Road	Saint Peters		MO	63376-1117	USA		FALSE	LIT						1/12/15	-90.673232	38.7885	
G00323591	Monday Morning Miracles Group	4/13/16	AR61601	Greater Saint Charles Area	273171												304878	The Hangar	OPEN	TRUE	Monday	730				209249	Discovery Church	8134 Mexico Road	Saint Peters		MO	63376-1117	USA		FALSE							4/13/16	-90.673232	38.7885	
G00273231	Surrender to NA Group	10/5/12	AR61601	Greater Saint Charles Area	273171												288015		OPEN	TRUE	Tuesday	1400				209249	Discovery Church	8134 Mexico Road	Saint Peters		MO	63376-1117	USA		FALSE	TOP						1/12/15	-90.673232	38.7885	
G00273231	Surrender to NA Group	10/5/12	AR61601	Greater Saint Charles Area	273171												288016		OPEN	TRUE	Wednesday	1400				209249	Discovery Church	8134 Mexico Road	Saint Peters		MO	63376-1117	USA		FALSE	TOP						1/12/15	-90.673232	38.7885	
G00273231	Surrender to NA Group	10/5/12	AR61601	Greater Saint Charles Area	273171												297087		OPEN	TRUE	Friday	1200				209249	Discovery Church	8134 Mexico Road	Saint Peters		MO	63376-1117	USA		FALSE							11/5/15	-90.673232	38.7885	
G00273232	Surrender to Recovery Group	10/5/12	AR61601	Greater Saint Charles Area	273171												288019		OPEN	TRUE	Saturday	2230				209249	Discovery Church	8134 Mexico Road	Saint Peters		MO	63376-1117	USA		FALSE	TOP						1/12/15	-90.673232	38.7885	
G00314282	Together We Grow Group	5/15/15	AR61601	Greater Saint Charles Area	273171												300850		OPEN	TRUE	Tuesday	1800				197961	First Presbyterian Church	285 East Springfield Street	Sullivan		MO	63080-3312	USA	at Cumberland Way	FALSE	VAR						5/15/15	-91.156243	38.2166053	
G00234400	Hope Not Dope Group	8/23/10	AR61601	Greater Saint Charles Area	273171												279377		CLOSED	TRUE	Friday	2100				197961	First Presbyterian Church	285 East Springfield Street	Sullivan		MO	63080-3312	USA	at Cumberland Way	FALSE							10/10/12	-91.156243	38.2166053	
G00013551	End of the Road Gang Group	11/18/99	AR61601	Greater Saint Charles Area	273171												235019		OPEN	TRUE	Thursday	1900				201467	Living Hope Church	887 Old Moscow Mills Road	Troy		MO	63379	USA		FALSE							3/25/14	-90.949189	38.959746	
G00299990	Hang in Recovery Group	3/6/14	AR61601	Greater Saint Charles Area	273171												293264		OPEN	FALSE	Friday	1900				195107	Sacred Heart Church	110 Thompson Drive	Troy		MO	63379-2321	USA	Entrance is at lower parking lot behind right side of church	FALSE	TOP						3/6/14			
G00013551	End of the Road Gang Group	11/18/99	AR61601	Greater Saint Charles Area	273171												235018		OPEN	TRUE	Saturday	1000				201467	Living Hope Church	887 Old Moscow Mills Road	Troy		MO	63379	USA		FALSE							3/25/14	-90.949189	38.959746	
G00323592	Men in Action Group	4/13/16	AR61601	Greater Saint Charles Area	273171												304879	Basement	CLOSED	TRUE	Sunday	1800				221115	First United Methodist Church	848 West Main Street	Union		MO	63084-1018	USA		FALSE	M						4/13/16	-91.0190604	38.4453657	
G00081594	The Meeting Group	6/5/01	AR61601	Greater Saint Charles Area	273171												288031		OPEN	FALSE	Sunday	1900				2934		305 East Springfield	Union		MO	63084	USA		FALSE							1/11/15	-91.0063156	38.4440879	
G00081594	The Meeting Group	6/5/01	AR61601	Greater Saint Charles Area	273171												272769		OPEN	FALSE	Monday	1730				2934		305 East Springfield	Union		MO	63084	USA		FALSE							1/11/15	-91.0063156	38.4440879	
G00295449	Final Stop Group	10/15/13	AR61601	Greater Saint Charles Area	273171												291641		OPEN	FALSE	Monday	2015				214268	Meramec Recovery Center	1580 Denmark Road	Union		MO	63084-4538	USA		FALSE	BT	BEG	CW				3/25/14	-90.9591273	38.4311483	
G00323593	Women Do Recover Group	4/13/16	AR61601	Greater Saint Charles Area	273171												304880	Lower Level-Room 13	CLOSED	TRUE	Monday	2015				221116	Division of Family Services	1 Liberty Plaza Drive	Union		MO	63084	USA		FALSE	W						4/13/16	-91.0603385	38.1279475	
G00081594	The Meeting Group	6/5/01	AR61601	Greater Saint Charles Area	273171												272770		CLOSED	FALSE	Tuesday	1200				2934		305 East Springfield	Union		MO	63084	USA		FALSE							1/11/15	-91.0063156	38.4440879	
G00081594	The Meeting Group	6/5/01	AR61601	Greater Saint Charles Area	273171												265379		OPEN	FALSE	Wednesday	1200				2934		305 East Springfield	Union		MO	63084	USA		FALSE	VAR						1/11/15	-91.0063156	38.4440879	
G00081594	The Meeting Group	6/5/01	AR61601	Greater Saint Charles Area	273171												4876		CLOSED	FALSE	Wednesday	1900				2934		305 East Springfield	Union		MO	63084	USA		FALSE	VAR						1/11/15	-91.0063156	38.4440879	
G00295449	Final Stop Group	10/15/13	AR61601	Greater Saint Charles Area	273171												291642		OPEN	FALSE	Wednesday	2015				214268	Meramec Recovery Center	1580 Denmark Road	Union		MO	63084-4538	USA		FALSE	VAR						3/25/14	-90.9591273	38.4311483	
G00081594	The Meeting Group	6/5/01	AR61601	Greater Saint Charles Area	273171												251807		CLOSED	FALSE	Friday	1900				2934		305 East Springfield	Union		MO	63084	USA		FALSE	VAR						1/11/15	-91.0063156	38.4440879	
G00081594	The Meeting Group	6/5/01	AR61601	Greater Saint Charles Area	273171												5641		OPEN	FALSE	Saturday	2100				2934		305 East Springfield	Union		MO	63084	USA		FALSE	VAR	CAN					1/11/15	-91.0063156	38.4440879	
G00125810	Giving it Away Group	7/20/04	AR61601	Greater Saint Charles Area	125811												287998		OPEN	TRUE	Sunday	1830				194209	Friedens United Church Christ	313 East Main Street	Warrenton		MO	63383	USA	off Highway 47	FALSE	TOP						10/4/12	-91.1462378	38.8111642	
G00234381	One Key To Recovery Group	8/23/10	AR61601	Greater Saint Charles Area	273171												279374	Fellowship Hall	OPEN	TRUE	Wednesday	1900				207731	College Methodist Church	701 East Main Street	Warrenton		MO	63383-2223	USA		FALSE	DISC						10/4/12	-91.1394749	38.8115951	
G00125810	Giving it Away Group	7/20/04	AR61601	Greater Saint Charles Area	125811												250793		OPEN	TRUE	Friday	1930				194209	Friedens United Church Christ	313 East Main Street	Warrenton		MO	63383	USA	off Highway 47	FALSE							11/15/07	-91.1462378	38.8111642	
G00309523	Get Busy Living Group	1/12/15	AR61601	Greater Saint Charles Area	44428												297084		OPEN	FALSE	Thursday	1900				217195		205 Elm Street	Washington		MO	63090-2342	USA		FALSE	VAR						11/5/15	-91.0137566	38.560105	
G00216351	N2NA Group	3/12/09	AR61601	Greater Saint Charles Area	160164												272794	Gym - Must enter through the Gymnasium entrance	OPEN	TRUE	Tuesday	1900				204840	Center Pointe Hospital Gym	4801 Weldon Spring Parkway	Weldon Spring		MO	63304-9101	USA		FALSE	BT	IP	SPK				3/21/14			
G00228358	Our Greatest Need Group	2/25/10	AR61601	Greater Saint Charles Area													277300	Basement	OPEN	TRUE	Sunday	1800				206755	Saint Patrick's Church	405 South Church Street	Wentzville		MO	63385-1606	USA		FALSE	VAR						3/26/14	-90.855232	38.807926	
G00019147	Life on Life's Terms Group	11/18/99	AR61601	Greater Saint Charles Area	44428												238650	basement	OPEN	TRUE	Monday	1900				188781	Church of the Nazarene	521 North Service Road	Wright City		MO	63390	USA		FALSE							3/21/14	-91.0326182	38.8292947	
G00212604	Faith Hope & Unity Group	12/1/08	AR61606	Heartland Area													0			FALSE		 				0									FALSE							12/1/08			
G00006114	Recovery First Group	11/18/99	AR61606	Heartland Area	162437												0			FALSE		 				0									FALSE							1/29/04			
G00011824	Crossroads Group	11/18/99	AR61606	Heartland Area	251428												0			FALSE		 				0									FALSE							11/18/99			
G00262008	Keep It Simple Group	11/13/11	AR61606	Heartland Area	206413												283440		CLOSED	FALSE	Sunday	1830				210165		2900 Minnesota Avenue	Kansas City		KS	66102-3912	USA		FALSE							10/5/12	-94.6622512	39.1154484	
G00305578	One Promise Group	8/18/14	AR61606	Heartland Area	41409												295660		CLOSED	FALSE	Monday	1200				216442	First Baptist Church	500 Nebraska Avenue	Kansas City		KS	66101-2218	USA		FALSE	LIT						9/17/14	-94.621692	39.11787	
G00115459	Blind Faith Group	8/27/03	AR61606	Heartland Area	103531												247351	Little White Building	CLOSED	FALSE	Monday	1900				206355	Judson Baptist Church	8302 State Avenue	Kansas City		KS	66112-1841	USA		FALSE	LIT						3/28/13	-94.7729987	39.1164172	
G00004410	Surrender Group	11/18/99	AR61606	Heartland Area	92340												218565		CLOSED	FALSE	Monday	1900				179671	Grandview Presbyterian Church	1613 Wilson Boulevard	Kansas City		KS	66102-4936	USA		FALSE	LIT						11/11/11	-94.647868	39.103882	
G00262010	No Matter What Group	11/13/11	AR61606	Heartland Area	49404												283442		OPEN	TRUE	Tuesday	2000				210166	Saint Luke's Lutheran Church	722 Reynolds Avenue	Kansas City		KS	66101-3421	USA		FALSE	LIT						3/19/12	-94.6279857	39.1045422	
G00262008	Keep It Simple Group	11/13/11	AR61606	Heartland Area	206413												288005		CLOSED	FALSE	Thursday	1900				210165		2900 Minnesota Avenue	Kansas City		KS	66102-3912	USA		FALSE	BT						10/5/12	-94.6622512	39.1154484	
G00115459	Blind Faith Group	8/27/03	AR61606	Heartland Area	103531												283427	Little White Building	OPEN	FALSE	Friday	1900				206355	Judson Baptist Church	8302 State Avenue	Kansas City		KS	66112-1841	USA		FALSE	SPK						3/28/13	-94.7729987	39.1164172	
G00262017	Grand View of Life Group	11/13/11	AR61606	Heartland Area	206413												283449		CLOSED	TRUE	Saturday	1800				210171	Church of the Living God	1200 Grandview Boulevard	Kansas City		KS	66102-4406	USA		FALSE	LIT						12/5/11	-94.641024	39.112001	
G00018962	Recovery is Possible Group	11/18/99	AR61606	Heartland Area	206413												283477		CLOSED	TRUE	Sunday	1200				206963	Historic Downtown	329 Delaware Street	Leavenworth		KS	66048-2706	USA		FALSE	BT						11/18/11	-94.9126604	39.3182467	
G00018962	Recovery is Possible Group	11/18/99	AR61606	Heartland Area	206413												283475		CLOSED	TRUE	Sunday	1400				206963	Historic Downtown	329 Delaware Street	Leavenworth		KS	66048-2706	USA		FALSE	W						11/18/11	-94.9126604	39.3182467	
G00018962	Recovery is Possible Group	11/18/99	AR61606	Heartland Area	206413												283476		CLOSED	TRUE	Sunday	1900				206963	Historic Downtown	329 Delaware Street	Leavenworth		KS	66048-2706	USA		FALSE	BT						11/18/11	-94.9126604	39.3182467	
G00018962	Recovery is Possible Group	11/18/99	AR61606	Heartland Area	206413												283470		CLOSED	TRUE	Monday	1200				206963	Historic Downtown	329 Delaware Street	Leavenworth		KS	66048-2706	USA		FALSE	TOP						11/18/11	-94.9126604	39.3182467	
G00262013	Rock Bottom Group	11/13/11	AR61606	Heartland Area	198001												283840	No meetings on Holidays because bldg Closes	CLOSED	TRUE	Monday	1730				210169		500 Limit Street	Leavenworth		KS	66048-4435	USA		FALSE	SWG						12/16/11	-94.910257	39.2891819	
G00018962	Recovery is Possible Group	11/18/99	AR61606	Heartland Area	206413												283469		CLOSED	TRUE	Monday	1900				206963	Historic Downtown	329 Delaware Street	Leavenworth		KS	66048-2706	USA		FALSE	TOP						11/18/11	-94.9126604	39.3182467	
G00018962	Recovery is Possible Group	11/18/99	AR61606	Heartland Area	206413												283472		CLOSED	TRUE	Tuesday	1200				206963	Historic Downtown	329 Delaware Street	Leavenworth		KS	66048-2706	USA		FALSE	TOP						11/18/11	-94.9126604	39.3182467	
G00262013	Rock Bottom Group	11/13/11	AR61606	Heartland Area	198001												283445		OPEN	FALSE	Tuesday	1800				210169		500 Limit Street	Leavenworth		KS	66048-4435	USA		FALSE	TOP						12/2/11	-94.910257	39.2891819	
G00018962	Recovery is Possible Group	11/18/99	AR61606	Heartland Area	206413												283471		CLOSED	TRUE	Tuesday	1900				206963	Historic Downtown	329 Delaware Street	Leavenworth		KS	66048-2706	USA		FALSE	TOP						11/18/11	-94.9126604	39.3182467	
G00018962	Recovery is Possible Group	11/18/99	AR61606	Heartland Area	206413												283467		CLOSED	TRUE	Wednesday	1200				206963	Historic Downtown	329 Delaware Street	Leavenworth		KS	66048-2706	USA		FALSE	IW						11/18/11	-94.9126604	39.3182467	
G00018962	Recovery is Possible Group	11/18/99	AR61606	Heartland Area	206413												283468		CLOSED	TRUE	Wednesday	1900				206963	Historic Downtown	329 Delaware Street	Leavenworth		KS	66048-2706	USA		FALSE	IW						11/18/11	-94.9126604	39.3182467	
G00018962	Recovery is Possible Group	11/18/99	AR61606	Heartland Area	206413												283474		CLOSED	TRUE	Thursday	1200				206963	Historic Downtown	329 Delaware Street	Leavenworth		KS	66048-2706	USA		FALSE	TOP						11/18/11	-94.9126604	39.3182467	
G00262013	Rock Bottom Group	11/13/11	AR61606	Heartland Area	198001												283841	No meetings on Holidays because bldg Closes	CLOSED	TRUE	Thursday	1730				210169		500 Limit Street	Leavenworth		KS	66048-4435	USA		FALSE	DISC						12/16/11	-94.910257	39.2891819	
G00018962	Recovery is Possible Group	11/18/99	AR61606	Heartland Area	206413												283473		CLOSED	TRUE	Thursday	1900				206963	Historic Downtown	329 Delaware Street	Leavenworth		KS	66048-2706	USA		FALSE	TOP						11/18/11	-94.9126604	39.3182467	
